,customer_id,store_id,first_name,last_name,email,activebool,create_date,last_update,active,address_id,address,address2,district,postal_code,phone,last_updateaddress_id,city_id,city,last_updatecity_id,country_id,country,last_updatecountry_id
41.0,13,2,Karen,Jackson,karen.jackson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,18.0,770 Bydgoszcz Avenue,,California,16266.0,517338314235.0,2006-02-15 09:45:30,121.0,Citt del Vaticano,2006-02-15 09:45:25,42.0,Hong Kong,2006-02-15 09:44:00
42.0,391,1,Clarence,Gamez,clarence.gamez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,398.0,954 Lapu-Lapu Way,,Moskova,8816.0,737229003916.0,2006-02-15 09:45:30,279.0,Kowloon and New Kowloon,2006-02-15 09:45:25,43.0,Hungary,2006-02-15 09:44:00
43.0,220,2,Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,225.0,1926 Gingoog Street,,Sisilia,22824.0,469738825391.0,2006-02-15 09:45:30,512.0,Szkesfehrvr,2006-02-15 09:45:25,44.0,India,2006-02-15 09:44:00
44.0,209,2,Tonya,Chapman,tonya.chapman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,214.0,751 Lima Loop,,Aden,99405.0,756460337785.0,2006-02-15 09:45:30,8.0,Adoni,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,365,2,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,372.0,230 Urawa Drive,,Andhra Pradesh,2738.0,166898395731.0,2006-02-15 09:45:30,9.0,Ahmadnagar,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,32,1,Amy,Lopez,amy.lopez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,37.0,127 Purnea (Purnia) Manor,,Piemonte,79388.0,911872220378.0,2006-02-15 09:45:30,18.0,Allappuzha (Alleppey),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,557.0,1407 Pachuca de Soto Place,,Rio Grande do Sul,26284.0,380077794770.0,2006-02-15 09:45:30,22.0,Ambattur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,413,2,Marvin,Yee,marvin.yee@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,420.0,992 Klerksdorp Loop,,Utrecht,33711.0,855290087237.0,2006-02-15 09:45:30,24.0,Amroha,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,364,1,Benjamin,Varney,benjamin.varney@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,371.0,1912 Emeishan Drive,,Balikesir,33050.0,99883471275.0,2006-02-15 09:45:30,51.0,Balurghat,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,437,2,Randall,Neumann,randall.neumann@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,444.0,231 Kaliningrad Place,,Lombardia,57833.0,575081026569.0,2006-02-15 09:45:30,71.0,Berhampore (Baharampur),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,154,2,Michele,Grant,michele.grant@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,159.0,185 Novi Sad Place,,Bern,41778.0,904253967161.0,2006-02-15 09:45:30,73.0,Bhavnagar,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,377,1,Howard,Fortner,howard.fortner@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,384.0,97 Mogiljov Lane,,Gujarat,89294.0,924815207181.0,2006-02-15 09:45:30,74.0,Bhilwara,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,208,1,Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,213.0,43 Dadu Avenue,,Rajasthan,4855.0,95666951770.0,2006-02-15 09:45:30,75.0,Bhimavaram,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,526,2,Karl,Seal,karl.seal@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,535.0,635 Brest Manor,,Andhra Pradesh,40899.0,80593242951.0,2006-02-15 09:45:30,76.0,Bhopal,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,14,2,Betty,White,betty.white@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,19.0,419 Iligan Lane,,Madhya Pradesh,72878.0,990911107354.0,2006-02-15 09:45:30,77.0,Bhusawal,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,201,1,Vicki,Fields,vicki.fields@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,206.0,642 Nador Drive,,Maharashtra,3924.0,369050085652.0,2006-02-15 09:45:30,78.0,Bijapur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,584,2,Salvador,Teel,salvador.teel@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,593.0,1402 Zanzibar Boulevard,,Guanajuato,71102.0,387448063440.0,2006-02-15 09:45:30,107.0,Chandrapur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,196,1,Alma,Austin,alma.austin@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,201.0,817 Bradford Loop,,Jiangsu,89459.0,264286442804.0,2006-02-15 09:45:30,110.0,Chapra,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,330,1,Scott,Shelley,scott.shelley@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,337.0,1838 Tabriz Lane,,Dhaka,1195.0,38988715447.0,2006-02-15 09:45:30,144.0,Dhule (Dhulia),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,512.0,1269 Ipoh Avenue,,Eskisehir,54674.0,402630109080.0,2006-02-15 09:45:30,164.0,Etawah,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,573,1,Byron,Box,byron.box@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,582.0,1568 Celaya Parkway,,Kaohsiung,34750.0,278669994384.0,2006-02-15 09:45:30,169.0,Firozabad,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,279,2,Dianne,Shelton,dianne.shelton@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,286.0,1308 Sumy Loop,,Fujian,30657.0,583021225407.0,2006-02-15 09:45:30,176.0,Gandhinagar,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,129,1,Carrie,Porter,carrie.porter@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,134.0,758 Junan Lane,,Gois,82639.0,935448624185.0,2006-02-15 09:45:30,191.0,Gulbarga,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,198,2,Elsie,Kelley,elsie.kelley@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,203.0,1149 A Corua (La Corua) Boulevard,,Haiphong,95824.0,470884141195.0,2006-02-15 09:45:30,195.0,Haldia,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,461,1,Derek,Blakely,derek.blakely@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,468.0,1844 Usak Avenue,,Nova Scotia,84461.0,164414772677.0,2006-02-15 09:45:30,197.0,Halisahar,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,137,2,Rhonda,Kennedy,rhonda.kennedy@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,142.0,1587 Sullana Lane,,Inner Mongolia,85769.0,468060467018.0,2006-02-15 09:45:30,208.0,Hoshiarpur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,382,2,Victor,Barkley,victor.barkley@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,389.0,500 Lincoln Parkway,,Jiangsu,95509.0,550306965159.0,2006-02-15 09:45:30,211.0,Hubli-Dharwad,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,406,1,Nathan,Runyon,nathan.runyon@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,413.0,692 Amroha Drive,,Northern,35575.0,359478883004.0,2006-02-15 09:45:30,231.0,Jaipur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,99,2,Emily,Diaz,emily.diaz@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,104.0,1913 Kamakura Place,,Lipetsk,97287.0,942570536750.0,2006-02-15 09:45:30,239.0,Jhansi,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,601.0,844 Bucuresti Place,,Liaoning,36603.0,935952366111.0,2006-02-15 09:45:30,243.0,Jodhpur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,78,1,Lori,Wood,lori.wood@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,83.0,586 Tete Way,,Kanagawa,1079.0,18581624103.0,2006-02-15 09:45:30,257.0,Kamarhati,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,544,2,Cody,Nolen,cody.nolen@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,553.0,1421 Quilmes Lane,,Ishikawa,19151.0,135407755975.0,2006-02-15 09:45:30,261.0,Kanchrapara,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,306,1,Charles,Kowalski,charles.kowalski@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,313.0,1191 Sungai Petani Boulevard,,Missouri,9668.0,983259819766.0,2006-02-15 09:45:30,263.0,Karnal,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,272,1,Kay,Caldwell,kay.caldwell@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,279.0,1884 Shikarpur Avenue,,Haryana,85548.0,959949395183.0,2006-02-15 09:45:30,264.0,Katihar,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,57,2,Evelyn,Morgan,evelyn.morgan@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,62.0,1114 Liepaja Street,,Sarawak,69226.0,212869228936.0,2006-02-15 09:45:30,283.0,Kumbakonam,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,341,1,Peter,Menard,peter.menard@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,348.0,785 Vaduz Street,,Baja California,36170.0,895616862749.0,2006-02-15 09:45:30,336.0,Miraj,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,130,1,Charlotte,Hunter,charlotte.hunter@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,135.0,1752 So Leopoldo Parkway,,Taka-Karpatia,14014.0,252265130067.0,2006-02-15 09:45:30,346.0,Munger (Monghyr),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,3,1,Linda,Williams,linda.williams@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,8.0,1566 Inegl Manor,,Mandalay,53561.0,705814003527.0,2006-02-15 09:45:30,350.0,Mysore,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,39,1,Debra,Nelson,debra.nelson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,44.0,671 Graz Street,,Oriental,94399.0,680768868518.0,2006-02-15 09:45:30,354.0,Nagaon,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,41,1,Stephanie,Mitchell,stephanie.mitchell@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,46.0,1632 Bislig Avenue,,Nonthaburi,61117.0,471675840679.0,2006-02-15 09:45:30,395.0,Palghat (Palakkad),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,55,2,Doris,Reed,doris.reed@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,60.0,1668 Saint Louis Place,,Tahiti,39072.0,347487831378.0,2006-02-15 09:45:30,398.0,Parbhani,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,298,1,Erika,Pena,erika.pena@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,305.0,41 El Alto Parkway,,Maharashtra,56883.0,51917807050.0,2006-02-15 09:45:30,399.0,Pathankot,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,94,1,Norma,Gonzales,norma.gonzales@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,99.0,1697 Tanauan Lane,,Punjab,22870.0,4764773857.0,2006-02-15 09:45:30,400.0,Patiala,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,370,2,Wayne,Truong,wayne.truong@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,377.0,154 Oshawa Manor,,East Java,72771.0,440365973660.0,2006-02-15 09:45:30,416.0,Pudukkottai,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,419,1,Chad,Carbone,chad.carbone@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,426.0,1661 Abha Drive,,Tamil Nadu,14400.0,270456873752.0,2006-02-15 09:45:30,417.0,Pune,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,134,1,Emma,Boyd,emma.boyd@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,139.0,943 Johannesburg Avenue,,Maharashtra,5892.0,90921003005.0,2006-02-15 09:45:30,418.0,Purnea (Purnia),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,591.0,773 Dallas Manor,,Buenos Aires,12664.0,914466027044.0,2006-02-15 09:45:30,425.0,Rae Bareli,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,77,2,Jane,Bennett,jane.bennett@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,82.0,936 Salzburg Lane,,Uttar Pradesh,96709.0,875756771675.0,2006-02-15 09:45:30,426.0,Rajkot,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,551,2,Clayton,Barbee,clayton.barbee@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,560.0,1447 Imus Place,,Gujarat,12905.0,62127829280.0,2006-02-15 09:45:30,427.0,Rampur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,462,2,Warren,Sherrod,warren.sherrod@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,469.0,1872 Toulon Loop,,OHiggins,7939.0,928809465153.0,2006-02-15 09:45:30,429.0,Ranchi,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,264,1,Gwendolyn,May,gwendolyn.may@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,271.0,1587 Loja Manor,,Salzburg,5410.0,621625204422.0,2006-02-15 09:45:30,448.0,Sambhal,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,24,2,Kimberly,Lee,kimberly.lee@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,29.0,934 San Felipe de Puerto Plata Street,,Sind,99780.0,196495945706.0,2006-02-15 09:45:30,473.0,Shimoga,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,28,1,Cynthia,Young,cynthia.young@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,33.0,786 Aurora Avenue,,Yamaguchi,65750.0,18461860151.0,2006-02-15 09:45:30,475.0,Shivapuri,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,194,2,Kristen,Chavez,kristen.chavez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,199.0,1792 Valle de la Pascua Place,,Nordrhein-Westfalen,15540.0,419419591240.0,2006-02-15 09:45:30,478.0,Siliguri (Shiliguri),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,383,1,Martin,Bales,martin.bales@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,390.0,102 Chapra Drive,,Ibaragi,14073.0,776031833752.0,2006-02-15 09:45:30,522.0,Tambaram,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,378,1,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,385.0,1642 Charlotte Amalie Drive,,Slaskie,75442.0,821476736117.0,2006-02-15 09:45:30,550.0,Udaipur,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,244,2,Viola,Hanson,viola.hanson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,249.0,300 Junan Street,,Kyonggi,81314.0,890289150158.0,2006-02-15 09:45:30,554.0,Uluberia,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,460,1,Leon,Bostic,leon.bostic@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,467.0,1621 Tongliao Avenue,,Irkutsk,22173.0,209342540247.0,2006-02-15 09:45:30,559.0,Uttarpara-Kotrung,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,286,1,Velma,Lucas,velma.lucas@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,293.0,86 Higashiosaka Lane,,Guanajuato,33768.0,957128697225.0,2006-02-15 09:45:30,564.0,Valparai,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,434,1,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,441.0,983 Santa F Way,,British Colombia,47472.0,145720452260.0,2006-02-15 09:45:30,566.0,Varanasi (Benares),2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,218,1,Vera,Mccoy,vera.mccoy@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,223.0,1244 Allappuzha (Alleppey) Place,,Buenos Aires,20657.0,991802825778.0,2006-02-15 09:45:30,568.0,Vijayawada,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
44.0,337,1,Jerry,Jordon,jerry.jordon@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,344.0,1909 Benguela Lane,,Henan,19913.0,624138001031.0,2006-02-15 09:45:30,582.0,Yamuna Nagar,2006-02-15 09:45:25,45.0,Indonesia,2006-02-15 09:44:00
45.0,514,2,Franklin,Troutman,franklin.troutman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,523.0,608 Birgunj Parkway,,Taipei,400.0,627425618482.0,2006-02-15 09:45:30,117.0,Cianjur,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,409,2,Rodney,Moeller,rodney.moeller@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,416.0,1445 Carmen Parkway,,West Java,70809.0,598912394463.0,2006-02-15 09:45:30,118.0,Ciomas,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,238,1,Nellie,Garrett,nellie.garrett@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,243.0,47 Syktyvkar Lane,,West Java,22236.0,63937119031.0,2006-02-15 09:45:30,119.0,Ciparay,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,91,2,Lois,Butler,lois.butler@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,96.0,984 Effon-Alaiye Avenue,,Gois,17119.0,132986892228.0,2006-02-15 09:45:30,184.0,Gorontalo,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,59,1,Cheryl,Murphy,cheryl.murphy@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,64.0,81 Hodeida Way,,Rajasthan,55561.0,250767749542.0,2006-02-15 09:45:30,232.0,Jakarta,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,182,1,Renee,Lane,renee.lane@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,187.0,1839 Szkesfehrvr Parkway,,Gois,55709.0,947468818183.0,2006-02-15 09:45:30,318.0,Madiun,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,266,2,Nora,Herrera,nora.herrera@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,273.0,1519 Ilorin Place,,Kerala,49298.0,357445645426.0,2006-02-15 09:45:30,396.0,Pangkal Pinang,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,75,2,Tammy,Sanders,tammy.sanders@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,80.0,602 Paarl Street,,Pavlodar,98889.0,896314772871.0,2006-02-15 09:45:30,403.0,Pemalang,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,280,2,Tracey,Barrett,tracey.barrett@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,287.0,1405 Chisinau Place,,Ponce,8160.0,62781725285.0,2006-02-15 09:45:30,412.0,Pontianak,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,260,1,Christy,Vargas,christy.vargas@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,267.0,816 Cayenne Parkway,,Manab,93629.0,282874611748.0,2006-02-15 09:45:30,415.0,Probolinggo,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,424,2,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,431.0,1596 Acua Parkway,,Jharkhand,70425.0,157133457169.0,2006-02-15 09:45:30,419.0,Purwakarta,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,213,1,Gina,Williamson,gina.williamson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,218.0,226 Brest Manor,,California,2299.0,785881412500.0,2006-02-15 09:45:30,509.0,Surakarta,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
45.0,348,2,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,355.0,469 Nakhon Sawan Street,,Tuvassia,58866.0,689199636560.0,2006-02-15 09:45:30,532.0,Tegal,2006-02-15 09:45:25,46.0,Iran,2006-02-15 09:44:00
46.0,76,2,Irene,Price,irene.price@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,81.0,1692 Ede Loop,,So Paulo,9223.0,918711376618.0,2006-02-15 09:45:30,31.0,Arak,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,443,2,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,450.0,203 Tambaram Street,,Buenos Aires,73942.0,411549550611.0,2006-02-15 09:45:30,162.0,Esfahan,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,417,1,Travis,Estep,travis.estep@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,424.0,1948 Bayugan Parkway,,Bihar,60622.0,987306329957.0,2006-02-15 09:45:30,265.0,Kermanshah,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,52,1,Julie,Sanchez,julie.sanchez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,57.0,17 Kabul Boulevard,,Chiba,38594.0,697760867968.0,2006-02-15 09:45:30,356.0,Najafabad,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,241,2,Heidi,Larson,heidi.larson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,246.0,1246 Boksburg Parkway,,Hebei,28349.0,890283544295.0,2006-02-15 09:45:30,423.0,Qomsheh,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,564,2,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,573.0,1407 Surakarta Manor,,Moskova,33224.0,324346485054.0,2006-02-15 09:45:30,467.0,Shahr-e Kord,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,86,2,Jacqueline,Long,jacqueline.long@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,91.0,1740 Portoviejo Avenue,,Sucre,29932.0,198123170793.0,2006-02-15 09:45:30,481.0,Sirjan,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
46.0,189,1,Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,194.0,605 Rio Claro Parkway,,Tabora,49348.0,352469351088.0,2006-02-15 09:45:30,514.0,Tabriz,2006-02-15 09:45:25,47.0,Iraq,2006-02-15 09:44:00
47.0,45,1,Janet,Phillips,janet.phillips@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,50.0,46 Pjatigorsk Lane,,Moscow (City),23616.0,262076994845.0,2006-02-15 09:45:30,344.0,Mosul,2006-02-15 09:45:25,48.0,Israel,2006-02-15 09:44:00
48.0,303,2,William,Satterfield,william.satterfield@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,310.0,913 Coacalco de Berriozbal Loop,,Texas,42141.0,262088367001.0,2006-02-15 09:45:30,34.0,Ashdod,2006-02-15 09:45:25,49.0,Italy,2006-02-15 09:44:00
48.0,199,2,Beth,Franklin,beth.franklin@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,204.0,387 Mwene-Ditu Drive,,Ahal,8073.0,764477681869.0,2006-02-15 09:45:30,36.0,Ashqelon,2006-02-15 09:45:25,49.0,Italy,2006-02-15 09:44:00
48.0,60,1,Mildred,Bailey,mildred.bailey@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,65.0,915 Ponce Place,,Basel-Stadt,83980.0,1395251317.0,2006-02-15 09:45:30,57.0,Bat Yam,2006-02-15 09:45:25,49.0,Italy,2006-02-15 09:44:00
48.0,456,2,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,463.0,935 Aden Boulevard,,Central Java,64709.0,335052544020.0,2006-02-15 09:45:30,533.0,Tel Aviv-Jaffa,2006-02-15 09:45:25,49.0,Italy,2006-02-15 09:44:00
49.0,415,1,Glenn,Pullen,glenn.pullen@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,422.0,289 Santo Andr Manor,,al-Sharqiya,72410.0,214976066017.0,2006-02-15 09:45:30,17.0,Alessandria,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
